link,sites,study_id.x,year,reference,doi_link,spatial_rank,temporal_resolution_rank,temporal_bredth_rank,biodiversity_metrics,method,taxa,continent,country,treatment,season,forest_type,forest_type_iucn_new,elevation,canopy_height,latitude,longitude,study_start_date,study_end_date,linking_id,study_id.y,biodiversity_metric_value,biodiversity_metric,biodiversity_metric_specific,biodiversity_metric_corrected,correction_performed,subsequent_correction,correction_performed_on_data_in_table,min_strata_height,max_strata_height,mean_strata_height,strata_category,temporal_effort_at_each_height,temporal_effort_unit,spatial_effort,spatial_effort_unit,study_id,strata_width,bin_weight,corrected_biodiversity_metric_value,max_richness,max_abundance,mean_strata_height_p
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,4.875,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.5151515151515151,0.5454545454545454,17.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,8,0.125,0.35561368780412617,35,13.70869617,0.5303030303030303
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,4.875,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.5454545454545454,0.5757575757575758,18.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,8,0.125,0.35561368780412617,35,13.70869617,0.5606060606060606
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,4.875,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.5757575757575758,0.6060606060606061,19.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,8,0.125,0.35561368780412617,35,13.70869617,0.5909090909090909
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,11.666666666666666,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.2727272727272727,0.30303030303030304,9.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.8510413041466267,35,13.70869617,0.2878787878787879
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,11.666666666666666,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.30303030303030304,0.3333333333333333,10.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.8510413041466267,35,13.70869617,0.3181818181818182
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,11.666666666666666,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.3333333333333333,0.36363636363636365,11.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.8510413041466267,35,13.70869617,0.3484848484848485
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,9,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.18181818181818182,0.21212121212121213,6.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.6565175774845406,35,13.70869617,0.19696969696969696
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,9,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.21212121212121213,0.24242424242424243,7.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.6565175774845406,35,13.70869617,0.22727272727272727
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,9,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.24242424242424243,0.2727272727272727,8.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.6565175774845406,35,13.70869617,0.25757575757575757
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,10.333333333333334,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0,0.030303030303030304,0.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.7537794408155837,35,13.70869617,0.015151515151515152
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,10.333333333333334,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.030303030303030304,0.06060606060606061,1.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.7537794408155837,35,13.70869617,0.045454545454545456
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,10.333333333333334,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.06060606060606061,0.09090909090909091,2.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.7537794408155837,35,13.70869617,0.07575757575757576
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,7.333333333333333,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.09090909090909091,0.12121212121212122,3.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.5349402483207368,35,13.70869617,0.10606060606060606
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,7.333333333333333,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.12121212121212122,0.15151515151515152,4.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.5349402483207368,35,13.70869617,0.13636363636363635
Lentijo_2005 _ 1,1,Lentijo_2005,2005,"Lentijo, G. M., & Kattan, G. H. (2005). Estratificación vertical de las aves en una plantación mono específica y en bosque nativo en la cordillera central de Colombia. Ornitología Colombiana, 3, 51-61.",NA,2,2,3,"Abundance (easy - Figure 3 - 5 strata), Richness (appendix - continuous)",Human observation,Birds,Americas,Colombia,Unlogged,Sampling combined,Humid forest,moist_montane_forest,1950,33,4.733333,-75.583333,11/1/2001,4/1/2002,1,Lentijo_2005,7.333333333333333,abundance,raw,N,equal survey effort,NA,needs 1m intervals,0.15151515151515152,0.18181818181818182,5.5,NA,42,surveys (1 hour),7,transects (100 m) - 1 forest site,Lentijo_2005,3,0.3333333333333333,0.5349402483207368,35,13.70869617,0.16666666666666666
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.35,0.375,14.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.3625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.375,0.4,15.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.3875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.4,0.425,16.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.4125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.425,0.45,17.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.4375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.45,0.475,18.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.4625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.475,0.5,19.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.4875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.5,0.525,20.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.5125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.525,0.55,21.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.5375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.55,0.575,22.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.5625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.575,0.6,23.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.5875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.6,0.625,24.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.6125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.19583333333333333,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.625,0.65,25.5,NA,714,hours of observation,1,3km transect,Pearson_1977,12,0.08333333333333333,0.1978114478114478,NA,0.99,0.6375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.39,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.05,0.075,2.5,NA,714,hours of observation,1,3km transect,Pearson_1977,4,0.25,0.393939393939394,NA,0.99,0.0625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.39,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.075,0.1,3.5,NA,714,hours of observation,1,3km transect,Pearson_1977,4,0.25,0.393939393939394,NA,0.99,0.0875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.39,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.1,0.125,4.5,NA,714,hours of observation,1,3km transect,Pearson_1977,4,0.25,0.393939393939394,NA,0.99,0.1125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.39,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.125,0.15,5.5,NA,714,hours of observation,1,3km transect,Pearson_1977,4,0.25,0.393939393939394,NA,0.99,0.1375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.915,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0,0.025,0.5,NA,714,hours of observation,1,3km transect,Pearson_1977,2,0.5,0.9242424242424243,NA,0.99,0.0125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.915,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.025,0.05,1.5,NA,714,hours of observation,1,3km transect,Pearson_1977,2,0.5,0.9242424242424243,NA,0.99,0.0375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.15,0.175,6.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.1625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.175,0.2,7.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.1875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.2,0.225,8.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.2125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.225,0.25,9.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.2375
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.25,0.275,10.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.2625
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.275,0.3,11.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.2875
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.3,0.325,12.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.3125
Pearson_1977 _ 1,1,Pearson_1977,1977,"Pearson, D. L. (1977). A pantropical comparison of bird community structure on six lowland forest sites. The Condor, 79(2), 232-244.",NA,2,5,4,Abundance - 7 categories of height,Human observation,Birds,Americas,Ecuador,Unlogged,Sampling combined,Lowland rainforest,moist_lowland_forest,300,40,-0.4,-76.633333,7/19/1971,4/19/1972,1,Pearson_1977,0.15375,abundance,individuals per hour (foraging),Y,per effort,NA,needs 1m intervals,0.325,0.35,13.5,NA,714,hours of observation,1,3km transect,Pearson_1977,8,0.125,0.1553030303030303,NA,0.99,0.3375
